,,,,,,,,,,,,,,,
20.459379999999996,,,,,,,,,,,,,,,
20.151615000000003,19.43073,,,,,,,,,,,,,,
19.591427500000005,18.833927499999998,18.788295,,,,,,,,,,,,,
19.8105175,18.573265000000003,19.281905000000005,18.138165,,,,,,,,,,,,
18.637205,17.710862500000005,18.0125625,17.11686,17.600120000000004,,,,,,,,,,,
19.327934999999997,18.0839125,18.464625,17.656652500000003,18.0617075,17.007017499999996,,,,,,,,,,
17.151672499999997,16.54403,17.033324999999998,16.394375,16.866457500000003,15.778995,16.21925,,,,,,,,,
7.874110000000001,20.513199999999998,20.107579999999995,19.501192500000005,19.6839275,18.51729,19.245302499999998,17.151429999999994,,,,,,,,
20.479067499999992,7.81701,19.432927500000005,18.8541175,18.542575000000003,17.640897499999998,17.9491725,16.5008575,20.470280000000002,,,,,,,
20.1350425,19.4263,7.827612500000001,18.7435875,19.207349999999998,18.051260000000003,18.34011,16.900432500000008,20.159455,19.3894525,,,,,,
19.546545,18.807790000000004,18.743455,7.822079999999999,18.0795,17.2237525,17.51807,16.3006825,19.551370000000002,18.7584325,18.744190000000003,,,,,
19.67629,18.629735,19.3296175,18.16746,7.829224999999999,17.5601875,17.9947575,16.80911,19.7056325,18.565645,19.30156,18.156792499999998,,,,
18.648445,17.69705,18.000754999999998,17.2928975,17.6389775,7.854035,16.991190000000003,15.915975,18.649770000000004,17.781602499999998,18.06547,17.29243,17.6584175,,,
19.325512500000002,18.094185000000007,18.4232275,17.6899525,18.06692,17.0911575,7.8533100000000005,16.290292499999996,19.366527499999997,18.149015,18.450377500000002,17.720377499999998,18.098385,17.084025,,
17.145695,16.462225,17.0127925,16.385122499999998,16.855559999999997,15.7612775,16.211647499999998,7.8460175,17.062982500000004,16.448357499999997,16.965549999999997,16.344607500000002,16.8657125,15.827535000000003,16.2285225,
