,,,,,,,,,,,,,,,,,,,
63.666358,,,,,,,,,,,,,,,,,,,
40.51917933333333,41.090473333333335,,,,,,,,,,,,,,,,,,
47.576933000000004,51.44125133333333,57.742801,,,,,,,,,,,,,,,,,
50.39853933333334,57.34806666666668,49.91141833333333,49.269003000000005,,,,,,,,,,,,,,,,
60.17800966666668,69.98805233333334,55.24561399999999,65.94163933333334,65.532022,,,,,,,,,,,,,,,
80.21140233333331,63.73346133333334,61.46635266666668,54.29333433333334,59.066704666666666,70.32634333333334,,,,,,,,,,,,,,
49.14072766666668,54.438037,50.297761333333334,48.82613466666667,62.616730666666676,64.56837166666665,64.553803,,,,,,,,,,,,,
62.55994566666666,57.44347366666666,67.88564066666666,77.20153766666665,48.901274,44.54192166666667,43.64102866666667,48.012558000000006,,,,,,,,,,,,
44.51498466666667,47.02356966666667,49.100930333333345,48.405392666666664,53.58661733333332,53.20288466666668,46.50459166666666,49.80033566666666,55.213798,,,,,,,,,,,
53.199714,50.04807133333334,54.32949633333333,52.963690666666665,51.943597,42.60364666666666,50.301916,48.382132,51.09217733333333,50.18743033333334,,,,,,,,,,
47.781823666666675,46.07746733333333,47.51479066666668,58.36503066666667,56.109156000000006,55.45923766666667,59.49928200000001,56.46718166666667,52.75388000000001,54.44849200000001,58.130360333333336,,,,,,,,,
52.565922333333326,52.09222199999999,58.378164333333324,50.442218,52.21334966666667,52.12394233333333,41.396018999999995,53.29316666666667,45.924892666666665,50.28559800000001,74.25016633333331,60.08946333333332,,,,,,,,
70.60768533333335,59.265732333333325,84.11669333333334,69.92555466666668,48.99059933333333,58.43064433333333,56.89559066666666,41.77003466666667,51.526504,47.29175066666667,53.79756233333333,39.656115666666665,51.11165233333333,,,,,,,
42.140852333333335,45.567769,58.79856466666668,45.696755,54.808157666666666,49.50432933333334,58.32668200000001,50.836023,49.35979066666666,72.84453600000002,57.36822500000001,76.80110433333336,69.27180966666667,64.832521,,,,,,
82.489417,75.48369233333332,45.55593366666667,48.36567733333333,50.89435233333334,52.257165,49.41317266666666,40.856950999999995,43.658289666666676,54.15982466666667,60.70241333333334,70.97232566666666,61.737430999999994,67.81670600000001,76.315801,,,,,
74.27520366666667,65.033462,51.97775,52.47498433333333,41.834377333333336,52.47137633333333,62.608926999999994,67.50824933333332,66.54577433333334,64.85395033333334,66.68527,70.015536,68.15898766666666,50.05269066666666,58.073110666666665,58.50354233333333,,,,
61.16795466666667,61.748050000000006,52.527395999999996,49.487984000000004,44.834552333333335,46.248861000000005,41.983316666666674,46.43247266666667,49.935376000000005,48.493323999999994,48.027153999999996,52.01318766666666,46.06268,57.929925000000004,54.13480100000001,52.89527533333332,49.15533733333334,,,
57.27842133333333,65.789625,82.70551433333334,74.817579,78.56389933333332,64.37080633333335,62.70820166666666,53.877594333333334,53.83932766666666,51.279807,48.762051666666665,45.61632666666667,53.16288233333334,54.63773433333334,58.52180100000001,57.817038333333315,57.276890666666645,75.51656066666669,,
70.99811466666667,67.139304,65.36513833333332,75.72656266666668,52.61450733333332,49.41259866666666,50.496829999999996,55.98241133333333,55.428433000000005,53.42122333333333,44.56128733333334,42.399753666666655,48.77754966666666,47.528949333333344,52.45762766666667,52.494924000000005,54.51752233333333,48.91895866666667,47.07650066666667,
