,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.989548000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.192875333333333,26.485155000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.635663,26.012113666666675,26.21769933333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158.3707156666667,158.20224033333332,159.14439166666665,158.59881133333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157.811523,152.09467366666667,158.76975066666665,157.9196386666667,25.215677,,,,,,,,,,,,,,,,,,,,,,,,,,,
157.51368633333328,158.06892133333326,151.60699666666667,153.08177199999997,25.187791,24.69187733333333,,,,,,,,,,,,,,,,,,,,,,,,,,
158.713519,152.75310933333333,153.35357933333333,158.4596116666667,26.046513666666673,26.042565666666665,26.166972666666663,,,,,,,,,,,,,,,,,,,,,,,,,
153.7861086666667,149.08197166666667,154.2851616666667,155.095596,153.6977373333333,149.60667633333335,154.77897933333333,149.86954899999998,,,,,,,,,,,,,,,,,,,,,,,,
154.61916900000003,154.436877,155.14073833333336,150.54426166666664,154.389591,151.0239636666667,155.14398533333335,154.802962,23.995127333333333,,,,,,,,,,,,,,,,,,,,,,,
149.69586133333334,154.67391333333333,155.50631266666667,150.30914700000002,155.352156,155.20881866666664,149.74720566666667,151.12190533333333,24.49120166666667,23.89422633333333,,,,,,,,,,,,,,,,,,,,,,
154.44788333333332,154.3284853333333,154.80805,155.24486199999998,154.66273866666668,155.11297766666667,151.35430699999998,155.08005566666668,25.763454000000003,26.15540433333334,25.128541333333327,,,,,,,,,,,,,,,,,,,,,
155.20458899999994,149.38625000000002,155.60262366666666,155.23238066666664,154.77625866666668,154.8598906666667,155.59315466666666,149.93702466666662,92.32226399999999,90.63101666666667,90.55436933333333,90.18768433333332,,,,,,,,,,,,,,,,,,,,
153.77825266666665,149.402752,154.56679233333332,154.63853066666664,153.78664933333334,155.15866699999998,154.83011333333334,155.8811816666667,90.66694333333332,88.86689799999999,89.81477433333332,90.32667066666667,23.20574933333334,,,,,,,,,,,,,,,,,,,
154.55579933333334,155.15591466666666,155.69028999999998,155.48574466666673,154.45545566666667,155.18984733333335,154.950982,155.62176566666668,93.6119086666667,93.77601966666667,88.16527133333334,90.46861033333334,23.686700666666667,23.460160666666667,,,,,,,,,,,,,,,,,,
155.20829866666668,155.053507,150.15492066666667,155.18115966666662,154.44689766666662,155.65842366666664,155.44017266666668,154.922861,88.73214466666667,90.31966233333337,90.570272,91.61779666666666,24.410296666666664,23.95150233333333,24.010019999999994,,,,,,,,,,,,,,,,,
11.181604999999996,25.047513666666664,25.32528066666667,26.78724133333333,156.83298700000003,158.52819,157.98581666666666,158.413284,154.83601166666668,149.5594803333333,154.65894233333336,154.05990699999998,154.3876423333334,153.55862533333334,155.06719033333331,150.64930199999998,,,,,,,,,,,,,,,,
25.959829999999993,10.929200000000002,25.539414666666662,25.722394333333334,152.16620833333334,157.49167833333337,158.89041899999998,159.1275963333333,149.416763,149.63113966666668,155.15956766666665,154.50364933333333,149.57180133333333,154.566047,155.14594866666667,150.63201033333334,23.955962666666665,,,,,,,,,,,,,,,
25.521246333333334,25.35408933333333,10.222445666666667,26.234073999999996,158.08296099999998,153.06004099999998,157.94089533333334,159.58498333333333,149.450234,153.96147666666667,155.292144,154.63550233333336,154.72293166666665,154.83803833333334,150.425105,154.72429966666667,24.27148633333334,26.276907666666663,,,,,,,,,,,,,,
26.225034666666666,26.156992666666667,26.294281,10.231310000000002,158.32800433333333,152.49400200000002,152.65022866666666,158.61161933333332,155.16337700000003,150.125121,155.73409966666665,155.34459966666665,151.13979233333333,150.01877066666668,155.86320066666673,155.18489199999996,24.815251333333332,25.443191333333335,26.15799933333333,,,,,,,,,,,,,
157.34597133333335,157.675104,151.46357833333334,158.34673266666664,10.169448000000001,24.654554666666662,25.531128999999996,25.639489666666655,153.25131666666667,154.12088833333334,149.19388466666666,150.024442,154.03306466666666,153.90291033333335,148.682007,154.94990266666667,156.75828533333333,151.964758,151.41549966666662,158.217594,,,,,,,,,,,,
