,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.18887833333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.90364533333334,34.56115866666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.88983833333332,51.00916066666666,37.63655633333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.77424999999999,49.82938099999999,38.28331733333333,49.74929433333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.26630399999999,36.85414266666666,49.68157266666666,41.003224333333335,40.61555499999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48.84758733333334,39.91766066666667,48.89888866666667,47.694227,48.530231333333326,44.09986033333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.24127533333333,51.054534333333336,42.027183,52.066123000000005,49.093492999999995,42.677346333333325,41.375061666666674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.05241233333333,39.95026566666666,40.53385233333333,41.34926733333333,39.580390666666666,41.696637666666675,41.952349333333345,49.42106666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.3206,39.822219,48.801665,45.933196333333335,44.13599266666668,46.00681633333333,46.137636333333326,47.31673766666668,46.45018933333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.838802333333334,48.14675966666666,47.58834433333333,41.940616,46.561162,46.31002333333334,45.263498,46.611816,46.62116266666667,46.25553366666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.65297966666667,47.795743333333334,44.85680399999999,47.103984000000004,44.97664433333333,45.16377033333333,44.848371666666665,46.35953166666667,45.927287,44.115817333333325,42.10228266666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48.23074133333334,47.82891733333333,42.65360366666666,45.57657900000001,45.65499966666666,40.16071833333334,46.959672,46.05540299999999,45.82287933333334,48.95283933333333,48.598738,36.37779066666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.87567266666667,43.532402999999995,42.38212899999999,44.28798633333333,40.793021,44.942791333333325,39.78864633333333,40.91267966666666,46.25435666666667,38.68338100000001,38.739026333333335,42.52773333333334,49.289426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
