,,,,,,,,,,,,,,,,,,,,,,,
37.26458966666667,,,,,,,,,,,,,,,,,,,,,,,
38.10549766666667,37.55831466666667,,,,,,,,,,,,,,,,,,,,,,
38.15209233333334,37.556162,37.729548666666666,,,,,,,,,,,,,,,,,,,,,
37.106970000000004,36.63975866666667,36.611446666666666,36.876871666666666,,,,,,,,,,,,,,,,,,,,
37.26472066666667,36.909488333333336,37.18816100000001,37.19207866666666,36.81558633333333,,,,,,,,,,,,,,,,,,,
71.86901833333333,71.86563333333334,75.04770333333333,75.40137499999999,75.52063266666669,75.80703333333335,,,,,,,,,,,,,,,,,,
75.41396566666666,71.69350933333332,74.94818833333335,70.95419000000001,75.48359033333332,75.83250933333333,37.36767066666667,,,,,,,,,,,,,,,,,
75.63782066666667,75.607659,75.59683166666667,72.62316966666666,76.23479733333333,75.77747266666667,38.08146766666667,37.538246,,,,,,,,,,,,,,,,
75.162266,75.64933799999997,75.16243800000001,73.80510033333333,75.85551066666666,73.60848999999999,38.090866,38.111464,37.74845933333333,,,,,,,,,,,,,,,
73.792904,74.17082800000001,74.29267366666667,73.80010966666667,75.09213733333334,75.031535,36.64698700000001,36.646532,36.93540433333333,36.693851333333335,,,,,,,,,,,,,,
70.90246233333333,73.66485666666667,74.20132533333333,73.594597,75.35568066666667,74.65426099999999,37.129507,37.42745933333333,37.121978,37.457055,36.60870366666667,,,,,,,,,,,,,
7.1426880000000015,37.55386766666666,37.55671666666667,37.55674199999999,37.42962666666667,37.25407933333333,75.37474999999999,75.429478,74.86730666666666,75.22602699999999,73.19426666666665,73.66065533333335,,,,,,,,,,,,
37.530512333333334,7.192864666666668,37.41663,37.52550999999999,37.11813766666666,37.094261333333336,74.80541433333332,75.35705366666666,75.35190333333333,74.70329866666667,73.80921599999999,73.71929700000001,37.78997733333333,,,,,,,,,,,
37.239052,38.16751466666666,7.168660666666667,37.543969333333344,36.84902466666668,37.419087,71.53798700000002,71.400281,70.71502233333331,70.19541733333334,68.47099866666667,69.40569333333335,37.537874,37.421126666666666,,,,,,,,,,
37.38753466666667,37.12287333333333,38.135947333333334,7.1276786666666645,36.725245,37.42121,74.16674366666665,71.39895333333332,71.49166033333334,71.406171,69.96729633333332,68.39105033333334,37.473843666666674,37.357694666666674,37.30473466666667,,,,,,,,,
36.669881333333336,36.86345566666667,36.612952666666665,36.827201666666674,7.107698666666664,36.47922466666666,73.537152,72.76905699999999,73.54209133333333,73.51247366666668,72.941156,72.96593433333332,36.599267999999995,36.76773433333333,37.22164500000001,36.96328933333333,,,,,,,,
36.85750133333333,36.62834766666666,36.87792266666667,36.578027,36.701491000000004,7.115482,72.74981866666666,73.50722866666668,71.61457,73.50374066666667,72.97184766666668,74.25870966666666,36.66985633333332,36.99430133333334,36.70450033333332,37.334374666666676,36.68581133333334,,,,,,,
75.75534366666668,75.429986,70.91147666666666,70.917326,79.67480933333334,75.44066033333335,7.1857533333333325,37.269061666666666,37.08880166666666,37.595667000000006,37.502026666666666,36.94762933333333,72.44024866666666,72.53530633333334,72.11759966666668,70.62660533333334,71.95213166666666,72.85766000000001,,,,,,
75.38235766666668,75.43285933333334,75.41721233333335,75.46052799999998,75.85271766666668,73.59495833333332,38.07594133333333,7.124131,37.531747,38.08954466666667,37.406362333333334,37.11296033333333,75.63154799999998,75.16791966666666,75.68803199999999,73.45721099999999,76.230958,76.32055566666668,37.90511966666667,,,,,
75.49222533333334,74.93567900000001,71.26681500000001,70.587863,75.73101466666667,75.79881299999998,37.11901133333333,37.635939,7.1352696666666695,37.09846266666667,36.925383999999994,37.414652333333336,73.61421599999998,75.27167933333334,71.465176,72.87023733333332,72.01824266666665,70.36043233333335,37.490188666666675,37.53344333333333,,,,
70.99791300000001,75.68520766666667,75.52212800000001,75.20273466666667,76.20917099999997,71.74082333333332,37.55227633333333,37.46827166666666,37.37624666666666,7.127885000000001,37.423389666666665,37.42319666666666,72.27392666666664,71.02795566666666,71.45235133333334,73.32091866666667,72.24660466666667,71.36392966666668,37.538523,37.523795666666665,37.027386,,,
71.046288,73.70216633333334,74.24791166666667,73.76813566666667,75.194639,75.17087466666669,36.79201,36.63153200000001,36.676354666666676,37.13913299999999,7.160421666666666,36.616044666666674,69.52093333333335,71.665706,74.25372199999998,73.77875000000002,75.12325,75.07096033333332,36.937488,36.913074333333334,37.079292333333335,37.62432166666668,,
73.61594366666667,70.875677,71.51911833333332,71.29833,73.07914866666667,75.28497133333335,37.099386,36.909284,37.46368666666667,37.451685,36.55038366666666,7.186889666666666,73.07015299999998,73.06645733333332,71.159102,71.45345166666668,75.18271833333333,74.43756733333333,36.94057066666666,37.02728333333334,37.033804,36.899761,36.076789666666656,
